"mcp_code","mcp_name","province","region","year","month","mean_monthly","total_monthly"
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2021,4,7,210
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2021,5,4.2258064516129,131
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2021,6,2.73333333333333,82
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2021,7,4.38709677419355,136
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2021,8,5.7741935483871,179
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2021,9,6.83333333333333,205
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2021,10,11.5806451612903,359
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2021,11,24.4666666666667,734
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2021,12,31.9032258064516,989
21017,"Watermaal-Bosvoorde","Brussels","Brussels",2022,1,87.9677419354839,2727
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2020,9,10.5,315
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2020,10,57.0967741935484,1770
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2020,11,16.2666666666667,488
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2020,12,6.35483870967742,197
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,1,9.45161290322581,293
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,2,10.0714285714286,282
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,3,18.4838709677419,573
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,4,16.8,504
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,5,9.32258064516129,289
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,6,4.3,129
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,7,10.7741935483871,334
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,8,13.6774193548387,424
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,9,19.3666666666667,581
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,10,29.1935483870968,905
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,11,51.1666666666667,1535
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2021,12,64.4516129032258,1998
21018,"Sint-Lambrechts-Woluwe","Brussels","Brussels",2022,1,196.806451612903,6101
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2020,9,6.8,204
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2020,10,42.9354838709677,1331
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2020,11,10.4666666666667,314
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2020,12,3.41935483870968,106
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,1,6.87096774193548,213
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,2,6.64285714285714,186
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,3,13.8064516129032,428
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,4,10.9666666666667,329
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,5,7.25806451612903,225
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,6,3.9,117
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,7,7.45161290322581,231
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,8,7.03225806451613,218
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,9,10.9333333333333,328
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,10,22.9677419354839,712
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,11,37.0666666666667,1112
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2021,12,47.8387096774194,1483
21019,"Sint-Pieters-Woluwe","Brussels","Brussels",2022,1,142.58064516129,4420
23002,"Asse","VlaamsBrabant","Flanders",2020,9,4.7,141
23002,"Asse","VlaamsBrabant","Flanders",2020,10,36,1116
23002,"Asse","VlaamsBrabant","Flanders",2020,11,10.8,324
23002,"Asse","VlaamsBrabant","Flanders",2020,12,3.48387096774194,108
23002,"Asse","VlaamsBrabant","Flanders",2021,1,5.2258064516129,162
23002,"Asse","VlaamsBrabant","Flanders",2021,2,5.39285714285714,151
23002,"Asse","VlaamsBrabant","Flanders",2021,3,10.5161290322581,326
23002,"Asse","VlaamsBrabant","Flanders",2021,4,9.36666666666667,281
23002,"Asse","VlaamsBrabant","Flanders",2021,5,6.48387096774194,201
23002,"Asse","VlaamsBrabant","Flanders",2021,6,1.96666666666667,59
23002,"Asse","VlaamsBrabant","Flanders",2021,7,3.74193548387097,116
23002,"Asse","VlaamsBrabant","Flanders",2021,8,7.93548387096774,246
23002,"Asse","VlaamsBrabant","Flanders",2021,9,8.9,267
23002,"Asse","VlaamsBrabant","Flanders",2021,10,15.1935483870968,471
23002,"Asse","VlaamsBrabant","Flanders",2021,11,35.5333333333333,1066
23002,"Asse","VlaamsBrabant","Flanders",2021,12,31.5161290322581,977
23002,"Asse","VlaamsBrabant","Flanders",2022,1,98.4193548387097,3051
23003,"Beersel","VlaamsBrabant","Flanders",2020,9,3.06666666666667,92
23003,"Beersel","VlaamsBrabant","Flanders",2020,10,24.3870967741935,756
23003,"Beersel","VlaamsBrabant","Flanders",2020,11,6.46666666666667,194
23003,"Beersel","VlaamsBrabant","Flanders",2020,12,4.19354838709677,130
23003,"Beersel","VlaamsBrabant","Flanders",2021,1,3.35483870967742,104
23003,"Beersel","VlaamsBrabant","Flanders",2021,2,6.60714285714286,185
23003,"Beersel","VlaamsBrabant","Flanders",2021,3,7.74193548387097,240
23003,"Beersel","VlaamsBrabant","Flanders",2021,4,6.9,207
23003,"Beersel","VlaamsBrabant","Flanders",2021,5,3.64516129032258,113
23003,"Beersel","VlaamsBrabant","Flanders",2021,6,2.33333333333333,70
23003,"Beersel","VlaamsBrabant","Flanders",2021,7,4.93548387096774,153
23003,"Beersel","VlaamsBrabant","Flanders",2021,8,5.06451612903226,157
23003,"Beersel","VlaamsBrabant","Flanders",2021,9,5.76666666666667,173
23003,"Beersel","VlaamsBrabant","Flanders",2021,10,12.0322580645161,373
23003,"Beersel","VlaamsBrabant","Flanders",2021,11,26.5333333333333,796
23003,"Beersel","VlaamsBrabant","Flanders",2021,12,26.0645161290323,808
23003,"Beersel","VlaamsBrabant","Flanders",2022,1,81.1935483870968,2517
23009,"Bever","VlaamsBrabant","Flanders",2020,9,0.466666666666667,14
23009,"Bever","VlaamsBrabant","Flanders",2020,10,2.12903225806452,66
23009,"Bever","VlaamsBrabant","Flanders",2020,11,0.666666666666667,20
23009,"Bever","VlaamsBrabant","Flanders",2020,12,0.806451612903226,25
23009,"Bever","VlaamsBrabant","Flanders",2021,1,0.967741935483871,30
23009,"Bever","VlaamsBrabant","Flanders",2021,2,0.571428571428571,16
23009,"Bever","VlaamsBrabant","Flanders",2021,3,0.774193548387097,24
23009,"Bever","VlaamsBrabant","Flanders",2021,4,0.333333333333333,10
23009,"Bever","VlaamsBrabant","Flanders",2021,5,0.354838709677419,11
23009,"Bever","VlaamsBrabant","Flanders",2021,6,0.266666666666667,8
23009,"Bever","VlaamsBrabant","Flanders",2021,7,0.32258064516129,10
23009,"Bever","VlaamsBrabant","Flanders",2021,8,0.32258064516129,10
23009,"Bever","VlaamsBrabant","Flanders",2021,9,0.466666666666667,14
23009,"Bever","VlaamsBrabant","Flanders",2021,10,1,31
23009,"Bever","VlaamsBrabant","Flanders",2021,11,2.93333333333333,88
23009,"Bever","VlaamsBrabant","Flanders",2021,12,1.35483870967742,42
23009,"Bever","VlaamsBrabant","Flanders",2022,1,6.29032258064516,195
23016,"Dilbeek","VlaamsBrabant","Flanders",2020,9,7.2,216
23016,"Dilbeek","VlaamsBrabant","Flanders",2020,10,54.0645161290323,1676
23016,"Dilbeek","VlaamsBrabant","Flanders",2020,11,13.3666666666667,401
23016,"Dilbeek","VlaamsBrabant","Flanders",2020,12,7.70967741935484,239
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,1,6.67741935483871,207
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,2,7.03571428571429,197
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,3,13.1290322580645,407
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,4,13.2,396
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,5,6.54838709677419,203
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,6,2.8,84
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,7,5.38709677419355,167
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,8,9.80645161290323,304
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,9,11.4333333333333,343
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,10,21.4838709677419,666
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,11,41.2333333333333,1237
23016,"Dilbeek","VlaamsBrabant","Flanders",2021,12,38.3548387096774,1189
23016,"Dilbeek","VlaamsBrabant","Flanders",2022,1,137.096774193548,4250
23023,"Galmaarden","VlaamsBrabant","Flanders",2020,9,0.333333333333333,10
23023,"Galmaarden","VlaamsBrabant","Flanders",2020,10,7.54838709677419,234
23023,"Galmaarden","VlaamsBrabant","Flanders",2020,11,3.5,105
23023,"Galmaarden","VlaamsBrabant","Flanders",2020,12,1.61290322580645,50
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,1,2.35483870967742,73
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,2,3.82142857142857,107
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,3,2.64516129032258,82
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,4,1.6,48
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,5,0.612903225806452,19
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,6,0.633333333333333,19
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,7,1.48387096774194,46
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,8,1.54838709677419,48
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,9,1.46666666666667,44
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,10,3.25806451612903,101
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,11,9.8,294
23023,"Galmaarden","VlaamsBrabant","Flanders",2021,12,7.51612903225806,233
23023,"Galmaarden","VlaamsBrabant","Flanders",2022,1,19.258064516129,597
23024,"Gooik","VlaamsBrabant","Flanders",2020,9,0.9,27
23024,"Gooik","VlaamsBrabant","Flanders",2020,10,6.35483870967742,197
23024,"Gooik","VlaamsBrabant","Flanders",2020,11,3.33333333333333,100
23024,"Gooik","VlaamsBrabant","Flanders",2020,12,2.32258064516129,72
23024,"Gooik","VlaamsBrabant","Flanders",2021,1,2.25806451612903,70
23024,"Gooik","VlaamsBrabant","Flanders",2021,2,2.46428571428571,69
23024,"Gooik","VlaamsBrabant","Flanders",2021,3,2.64516129032258,82
23024,"Gooik","VlaamsBrabant","Flanders",2021,4,1.93333333333333,58
23024,"Gooik","VlaamsBrabant","Flanders",2021,5,1.51612903225806,47
23024,"Gooik","VlaamsBrabant","Flanders",2021,6,0.866666666666667,26
23024,"Gooik","VlaamsBrabant","Flanders",2021,7,0.903225806451613,28
23024,"Gooik","VlaamsBrabant","Flanders",2021,8,1.12903225806452,35
23024,"Gooik","VlaamsBrabant","Flanders",2021,9,2.33333333333333,70
23024,"Gooik","VlaamsBrabant","Flanders",2021,10,3.48387096774194,108
23024,"Gooik","VlaamsBrabant","Flanders",2021,11,12.1,363
23024,"Gooik","VlaamsBrabant","Flanders",2021,12,7.7741935483871,241
23024,"Gooik","VlaamsBrabant","Flanders",2022,1,24.6774193548387,765
23025,"Grimbergen","VlaamsBrabant","Flanders",2020,9,5.73333333333333,172
23025,"Grimbergen","VlaamsBrabant","Flanders",2020,10,36.8709677419355,1143
23025,"Grimbergen","VlaamsBrabant","Flanders",2020,11,10.5,315
23025,"Grimbergen","VlaamsBrabant","Flanders",2020,12,5.58064516129032,173
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,1,4.96774193548387,154
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,2,6,168
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,3,12.5483870967742,389
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,4,8.8,264
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,5,7.41935483870968,230
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,6,3.23333333333333,97
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,7,6.61290322580645,205
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,8,10.0967741935484,313
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,9,8.6,258
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,10,14.1935483870968,440
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,11,40.8,1224
23025,"Grimbergen","VlaamsBrabant","Flanders",2021,12,39.2903225806452,1218
23025,"Grimbergen","VlaamsBrabant","Flanders",2022,1,124.064516129032,3846
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2020,9,4.1,123
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2020,10,28.8709677419355,895
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2020,11,10.7,321
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2020,12,6,186
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,1,5.38709677419355,167
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,2,11.9285714285714,334
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,3,12.3870967741935,384
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,4,9.6,288
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,5,7.2258064516129,224
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,6,1.56666666666667,47
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,7,6.19354838709677,192
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,8,7.09677419354839,220
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,9,6.96666666666667,209
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,10,15.5483870967742,482
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,11,46.9,1407
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2021,12,39.7096774193548,1231
23027,"Halle (Halle-Vilvoorde)","VlaamsBrabant","Flanders",2022,1,130.516129032258,4046
23032,"Herne","VlaamsBrabant","Flanders",2020,9,0.9,27
23032,"Herne","VlaamsBrabant","Flanders",2020,10,4.48387096774194,139
23032,"Herne","VlaamsBrabant","Flanders",2020,11,2.4,72
23032,"Herne","VlaamsBrabant","Flanders",2020,12,1.64516129032258,51
23032,"Herne","VlaamsBrabant","Flanders",2021,1,1.06451612903226,33
23032,"Herne","VlaamsBrabant","Flanders",2021,2,1.42857142857143,40
23032,"Herne","VlaamsBrabant","Flanders",2021,3,1.7741935483871,55
23032,"Herne","VlaamsBrabant","Flanders",2021,4,1.66666666666667,50
23032,"Herne","VlaamsBrabant","Flanders",2021,5,1.16129032258065,36
23032,"Herne","VlaamsBrabant","Flanders",2021,6,0.233333333333333,7
23032,"Herne","VlaamsBrabant","Flanders",2021,7,1.03225806451613,32
23032,"Herne","VlaamsBrabant","Flanders",2021,8,0.935483870967742,29
23032,"Herne","VlaamsBrabant","Flanders",2021,9,2.03333333333333,61
23032,"Herne","VlaamsBrabant","Flanders",2021,10,2.61290322580645,81
23032,"Herne","VlaamsBrabant","Flanders",2021,11,8.73333333333333,262
23032,"Herne","VlaamsBrabant","Flanders",2021,12,5.19354838709677,161
23032,"Herne","VlaamsBrabant","Flanders",2022,1,15.741935483871,488
23033,"Hoeilaart","VlaamsBrabant","Flanders",2020,9,1.83333333333333,55
23033,"Hoeilaart","VlaamsBrabant","Flanders",2020,10,9.32258064516129,289
23033,"Hoeilaart","VlaamsBrabant","Flanders",2020,11,3.53333333333333,106
23033,"Hoeilaart","VlaamsBrabant","Flanders",2020,12,1.38709677419355,43
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,1,2.2258064516129,69
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,2,2.75,77
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,3,3.83870967741935,119
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,4,4.03333333333333,121
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,5,1.96774193548387,61
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,6,0.633333333333333,19
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,7,2.70967741935484,84
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,8,2.38709677419355,74
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,9,4,120
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,10,4.7741935483871,148
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,11,12.4333333333333,373
23033,"Hoeilaart","VlaamsBrabant","Flanders",2021,12,14.7741935483871,458
23033,"Hoeilaart","VlaamsBrabant","Flanders",2022,1,40.6774193548387,1261
23038,"Kampenhout","VlaamsBrabant","Flanders",2020,9,1.1,33
23038,"Kampenhout","VlaamsBrabant","Flanders",2020,10,6.70967741935484,208
23038,"Kampenhout","VlaamsBrabant","Flanders",2020,11,2.53333333333333,76
23038,"Kampenhout","VlaamsBrabant","Flanders",2020,12,3.06451612903226,95
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,1,1.93548387096774,60
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,2,1.53571428571429,43
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,3,2.45161290322581,76
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,4,2.16666666666667,65
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,5,1.70967741935484,53
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,6,0.366666666666667,11
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,7,1.58064516129032,49
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,8,2.09677419354839,65
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,9,1.6,48
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,10,4.32258064516129,134
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,11,11.7333333333333,352
23038,"Kampenhout","VlaamsBrabant","Flanders",2021,12,11.258064516129,349
23038,"Kampenhout","VlaamsBrabant","Flanders",2022,1,32.9354838709677,1021
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2020,9,1.3,39
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2020,10,6.51612903225806,202
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2020,11,3.16666666666667,95
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2020,12,1.12903225806452,35
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,1,1.16129032258065,36
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,2,1.57142857142857,44
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,3,2.70967741935484,84
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,4,1.56666666666667,47
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,5,1.87096774193548,58
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,6,0.4,12
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,7,1.06451612903226,33
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,8,1.38709677419355,43
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,9,1.43333333333333,43
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,10,3.45161290322581,107
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,11,12.5,375
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2021,12,10.5161290322581,326
23039,"Kapelle-op-den-Bos","VlaamsBrabant","Flanders",2022,1,25,775
23044,"Liedekerke","VlaamsBrabant","Flanders",2020,9,1.63333333333333,49
23044,"Liedekerke","VlaamsBrabant","Flanders",2020,10,16.5161290322581,512
23044,"Liedekerke","VlaamsBrabant","Flanders",2020,11,5.2,156
23044,"Liedekerke","VlaamsBrabant","Flanders",2020,12,3.29032258064516,102
23044,"Liedekerke","VlaamsBrabant","Flanders",2021,1,2.03225806451613,63
23044,"Liedekerke","VlaamsBrabant","Flanders",2021,2,2.89285714285714,81
23044,"Liedekerke","VlaamsBrabant","Flanders",2021,3,3.25806451612903,101
23044,"Liedekerke","VlaamsBrabant","Flanders",2021,4,3.43333333333333,103
23044,"Liedekerke","VlaamsBrabant","Flanders",2021,5,1.32258064516129,41
23044,"Liedekerke","VlaamsBrabant","Flanders",2021,6,1.26666666666667,38
23044,"Liedekerke","VlaamsBrabant","Flanders",2021,7,2.74193548387097,85
